imdb_id,director,plot,box_office,poster_url,runtime_minutes,metascore,imdb_rating,movieId,title,release_year,status
tt0110588,Alan Rudolph,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.","$2,144,667",https://m.media-amazon.com/images/M/MV5BNjljYWFkY2EtMjI5ZS00OGI0LWIxYTQtNTM3NGVhNjA0NjNhXkEyXkFqcGc@._V1_SX300.jpg,125 min,66.0,6.4,369,Mrs. Parker and the Vicious Circle (1994),1994.0,success
tt0110622,Peter Segal,Frank Drebin comes out of retirement to help Police Squad infiltrate a gang of terrorists planning to detonate a bomb at the Academy Awards.,"$51,132,598",https://m.media-amazon.com/images/M/MV5BM2ViYTFhMTktMjU0OC00ZWY3LWEzZDItMTExNDc2NDNjN2I3XkEyXkFqcGc@._V1_SX300.jpg,83 min,63.0,6.5,370,Naked Gun 33 1/3: The Final Insult (1994),1994.0,success
tt0110950,Ben Stiller,"A documentary filmmaker and her fellow Generation X graduates face life after college, looking for work and love in Houston.","$20,982,557",https://m.media-amazon.com/images/M/MV5BNmMwNWY5NTctYzUxNi00MTZkLWJhYWEtYjVkNDQ3ZTFiYjRlXkEyXkFqcGc@._V1_SX300.jpg,99 min,67.0,6.6,372,Reality Bites (1994),1994.0,success
tt0110989,Donald Petrie,"Richie Rich is the richest kid in the world. The one thing Richie doesn't have is friends. When his parents suddenly go missing, Richie hooks up with a group of kids who just might fill the void in his life, while helping save his...","$38,087,756",https://m.media-amazon.com/images/M/MV5BZWEyNTYzNmMtMTFkNC00Zjk4LWI4MzUtMjAzMjZjOTJmMjVmXkEyXkFqcGc@._V1_SX300.jpg,95 min,49.0,5.4,374,Richie Rich (1994),1994.0,success
tt0111257,Jan de Bont,"An extortionist bomber rigs a Los Angeles city bus to explode if its speed drops below 50 mph, forcing a young cop and a female passenger to keep it moving and save everyone on board.","$121,248,145",https://m.media-amazon.com/images/M/MV5BMDc2ODI5YWQtMmM2ZS00MTdmLWEyNWEtNmRmOGE5NGZlYWMzXkEyXkFqcGc@._V1_SX300.jpg,116 min,78.0,7.3,377,Speed (1994),1994.0,success
tt0111256,Ron Underwood,Two political speechwriters fall in love before they find out they are working for candidates on opposite sides.,"$20,667,959",https://m.media-amazon.com/images/M/MV5BYzEwMjQxMWUtY2EwMy00Mzk4LThlMjAtYzY0ZTk0ZDQ2ZTBiXkEyXkFqcGc@._V1_SX300.jpg,99 min,,5.8,378,Speechless (1994),1994.0,success
tt0111438,Peter Hyams,"Max Walker, an officer for a security agency that regulates time travel, must fend for his life against a shady politician who's intent on changing the past to control the future.","$44,853,581",https://m.media-amazon.com/images/M/MV5BMDdkOWRjYzktYTA3Ny00YWFkLWFkYTItNTE5ZDk2MDQxMjI3XkEyXkFqcGc@._V1_SX300.jpg,99 min,48.0,5.9,379,Timecop (1994),1994.0,success
tt0111503,James Cameron,"A fearless, globe-trotting, terrorist-battling secret agent has his life turned upside down when he discovers his wife might be having an affair with a used-car salesman while terrorists smuggle nuclear war heads into the United S...","$146,282,411",https://m.media-amazon.com/images/M/MV5BYjU1ZjNhMjMtOTMxZS00MDc1LTlkNzQtZTdjNGQyYjQ4YTA4XkEyXkFqcGc@._V1_SX300.jpg,141 min,63.0,7.3,380,True Lies (1994),1994.0,success
tt0111693,Luis Mandoki,The seemingly perfect relationship between a man and his wife is tested as a result of her alcoholism.,"$50,021,959",https://m.media-amazon.com/images/M/MV5BZGQ0MzgyZjEtMmI1NC00ODk3LTk5YTktNGMxNzkxN2FhNWNmXkEyXkFqcGc@._V1_SX300.jpg,126 min,,6.6,381,When a Man Loves a Woman (1994),1994.0,success
tt0111742,Mike Nichols,Publisher Will Randall becomes a demon wolf and has to fight to keep his job.,"$65,002,597",https://m.media-amazon.com/images/M/MV5BMjJkYmE5NjItMGMyNi00NjNmLTg3MDMtNzg5NWU4MmVhZmQ0XkEyXkFqcGc@._V1_SX300.jpg,125 min,,6.3,382,Wolf (1994),1994.0,success
tt0111756,Lawrence Kasdan,"From Wichita to Dodge City, to the O.K. Corral in Tombstone, a man becomes a myth in this thrilling journey of romance, adventure, and desperate heroic action.","$25,052,000",https://m.media-amazon.com/images/M/MV5BNjQ5YzJmMjktMmYwNi00ZTU4LWFhMDgtZWRhZDAxZTA2MzIxXkEyXkFqcGc@._V1_SX300.jpg,191 min,47.0,6.7,383,Wyatt Earp (1994),1994.0,success
tt0112443,Damian Harris,"CIA agent Crowe is forced to join Grimes Organization for blackmail operations. He works with Wells targeting a judge, while Stapp uncovers his CIA past.","$3,674,841",https://m.media-amazon.com/images/M/MV5BYTNmYWJlYmYtYzlhNy00NzI5LWEyYjAtNTE1NzJlMGQ2OThiXkEyXkFqcGc@._V1_SX300.jpg,108 min,,5.4,384,Bad Company (1995),1995.0,success
tt0111048,Jefery Levy,An alienated and misanthropic teenager gains sudden and unwanted celebrity status after he's taken hostage by terrorists where his indifference to their threats to kill him makes news headlines.,"$63,513",https://m.media-amazon.com/images/M/MV5BYTBlNjc2NjUtY2RjMS00MDFlLWE1NjUtNjc0ZjA5YzBiZDI1XkEyXkFqcGc@._V1_SX300.jpg,96 min,,5.7,386,S.F.W. (1994),1994.0,success
tt0059170,Russ Meyer,"Three thrill-seeking go-go dancers kidnap a young girl and attempt to swindle an old rancher and his two sons out of their small fortune, but their scheme does not play out as they intended.",,https://m.media-amazon.com/images/M/MV5BMGUzNGU0NjAtNTcyMi00ZWNlLWJkZGYtNDdkN2I3ZTIyMGUzXkEyXkFqcGc@._V1_SX300.jpg,83 min,65.0,6.6,390,Faster Pussycat! Kill! Kill! (1965),1965.0,success
tt0110186,Doug McHenry,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion.","$20,851,521",https://m.media-amazon.com/images/M/MV5BZWY1YjQ5NTMtNjE3MS00NzM4LTk1NTEtNDY4ZDA3OTA2NzA1XkEyXkFqcGc@._V1_SX300.jpg,119 min,,6.6,391,Jason's Lyric (1994),1994.0,success
tt0111301,Steven E. de Souza,"In the midst of a civil war in South East Asia, a general intensifies the climate of violence by kidnapping 63 UN delegates. To free the hostages, a colonel leads a group of fighters, who will have to use all their skills to be su...","$33,423,521",https://m.media-amazon.com/images/M/MV5BMTliMDFmNDQtZjRlYS00MDE3LWJmOTktNjA0ZDUwZjcyNTdiXkEyXkFqcGc@._V1_SX300.jpg,102 min,34.0,4.1,393,Street Fighter (1994),1994.0,success
tt0109785,Michael Corrente,"On the mean streets of Providence, five friends struggle for a future in the mob-infested neighborhood known as Federal hill. Petty burglar Ralph and his drug-dealing friend Nicky are inseparable until Nicky meets a beautiful….","$514,775",https://m.media-amazon.com/images/M/MV5BYWNkZTg5Y2EtNmE5Yi00YTI0LWFlNGEtNjhkN2I4NDU0NDlhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,97 min,,6.3,406,Federal Hill (1994),1994.0,success
tt0109021,John G. Avildsen,"This movie chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.","$19,623,396",https://m.media-amazon.com/images/M/MV5BYWE4YjZmYjctYzBkOS00NWYwLWJlZGMtM2I5ZjY5N2E1MTUxXkEyXkFqcGc@._V1_SX300.jpg,105 min,,6.6,408,8 Seconds (1994),1994.0,success
tt0109035,Jeff Pollack,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.","$16,192,320",https://m.media-amazon.com/images/M/MV5BOWVkZTNmZDItMTdiOS00NTVmLTg4MzgtZjBkYjI2NjcwNTgyXkEyXkFqcGc@._V1_SX300.jpg,96 min,,6.6,409,Above the Rim (1994),1994.0,success
tt0106220,Barry Sonnenfeld,"The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie.","$48,919,043",https://m.media-amazon.com/images/M/MV5BYWY3Y2ZkYjktZWYxMC00ZmZmLTgxNjYtYmMwYmU5OWJjMThjXkEyXkFqcGc@._V1_SX300.jpg,94 min,61.0,6.8,410,Addams Family Values (1993),1993.0,success
tt0109068,Michael Lehmann,Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,"$5,751,882",https://m.media-amazon.com/images/M/MV5BZmVkZjI2NWMtZGY5Mi00YTNjLTgwZDQtMzM4NDUzZGQ5YTFjXkEyXkFqcGc@._V1_SX300.jpg,92 min,46.0,6.2,413,Airheads (1994),1994.0,success
tt0106292,John Badham,Immature detectives Chris Lecce and Bill Reimers are joined by pesky assistant district attorney Gina Garrett in staking out a lakeside home where Mafia trial witness Luella Delano is believed to be heading.,"$20,208,496",https://m.media-amazon.com/images/M/MV5BZWQ4MDM1YTMtN2RiMS00OGU3LTgxOGItODk1NDQ2NTRkYWRiXkEyXkFqcGc@._V1_SX300.jpg,108 min,53.0,5.6,415,Another Stakeout (1993),1993.0,success
tt0109198,Jonathan Kaplan,Four prostitutes join together to travel the Old West.,"$15,240,435",https://m.media-amazon.com/images/M/MV5BMmVlZWJkNmYtYjBjZS00ODJmLTgxZDItMjM3NTM2OTNlNDBmXkEyXkFqcGc@._V1_SX300.jpg,99 min,,5.2,416,Bad Girls (1994),1994.0,success
tt0109219,Whit Stillman,"An American working in Barcelona, having sworn off beautiful women, is forced to be host to his playboy cousin in this witty comedy of good intentions and mixed signals.","$7,266,973",https://m.media-amazon.com/images/M/MV5BZGM3ZDI0M2UtYjA5Yi00NWZkLTkwNWItNTUxMzZkNjBmYTE4XkEyXkFqcGc@._V1_SX300.jpg,101 min,74.0,7.0,417,Barcelona (1994),1994.0,success
tt0109254,John Landis,"Axel Foley, while investigating a car theft ring, comes across something much bigger than that: the same men who killed his boss are running a counterfeit money ring out of a theme park in Los Angeles.","$42,614,912",https://m.media-amazon.com/images/M/MV5BMGY2ZWQ2MDUtMzcyYS00ZDJmLThiNTUtOGM5MzM0NWMyNDY0XkEyXkFqcGc@._V1_SX300.jpg,104 min,16.0,5.5,420,Beverly Hills Cop III (1994),1994.0,success
tt0109279,Caroline Thompson,"The fates of horses, and the people who own and command them, are revealed as Black Beauty narrates the circle of his life.","$4,630,377",https://m.media-amazon.com/images/M/MV5BY2JhNzY4MGItZGExOS00NjQ2LTljN2ItZjZjNTZmZGQ4NGQzXkEyXkFqcGc@._V1_SX300.jpg,88 min,,6.6,421,Black Beauty (1994),1994.0,success
tt0109303,Stephen Hopkins,An Irish bomber targets an old foe in Boston.,"$30,156,002",https://m.media-amazon.com/images/M/MV5BNTBhZjlkYzgtOGQxYi00NGIwLWJlNGYtMDlhY2YwOTc3OWZkXkEyXkFqcGc@._V1_SX300.jpg,121 min,,6.2,423,Blown Away (1994),1994.0,success
tt0109305,William Friedkin,A college basketball coach is forced to break the rules in order to get the players he needs to stay competitive.,"$23,070,663",https://m.media-amazon.com/images/M/MV5BYTIyNThiNjYtMzAzNi00ODVkLWExMWEtM2NjODVjODU4ZDQ1XkEyXkFqcGc@._V1_SX300.jpg,108 min,54.0,6.3,424,Blue Chips (1994),1994.0,success
tt0109306,Tony Richardson,"Carly moves with her military husband and their two daughters to an isolated army base, only to quickly become part of a cover-up involving nuclear bomb tests.","$3,359,465",https://m.media-amazon.com/images/M/MV5BYjMxYTUyMGYtZWJjNS00NzI1LTkzOTItOTQ2YjU2OTc3NzA2XkEyXkFqcGc@._V1_SX300.jpg,101 min,,6.4,425,Blue Sky (1994),1994.0,success
tt0106452,Abel Ferrara,A teenage girl and her father discover alien clones are replacing humans on a remote U.S. military base in Alabama.,"$428,868",https://m.media-amazon.com/images/M/MV5BNzdmNTViMGItZDEwYS00NGU3LWEwMDUtNTg2MWRhYzQwYmRlXkEyXkFqcGc@._V1_SX300.jpg,87 min,65.0,6.0,426,Body Snatchers (1993),1993.0,success
tt0106471,Jennifer Lynch,"A surgeon becomes obsessed with the seductive woman he once was in an affair with. Refusing to accept that she has moved on, he amputates her limbs and holds her captive in his mansion.","$1,796,389",https://m.media-amazon.com/images/M/MV5BNzRiZDdiZWItMzZjNC00YTBkLTlhYjgtOGRmNjMyZmRmMzdlXkEyXkFqcGc@._V1_SX300.jpg,107 min,26.0,4.7,427,Boxing Helena (1993),1993.0,success
tt0109361,Adam Resnick,A snobby finishing school graduate mistakenly winds up on an ill-fated fishing boat and faces the wrath of a crew that considers him bad luck.,"$3,662,459",https://m.media-amazon.com/images/M/MV5BNzE3YzI1NDgtY2EzYy00ZDllLWI5OWUtYTc5NDQ3M2MzZmY1XkEyXkFqcGc@._V1_SX300.jpg,80 min,21.0,5.3,429,Cabin Boy (1994),1994.0,success
tt0106505,John Whitesell,"Three young men go on an end of the summer trip to Hollywood, California. Their quest: to fulfill the fantasy of meeting Marilyn Monroe.","$2,570,550",https://m.media-amazon.com/images/M/MV5BZTQ1NTZhYzAtZDAxZi00YTI4LTljMzEtN2E3Y2RlM2M0YjBmXkEyXkFqcGc@._V1_SX300.jpg,90 min,,5.1,430,Calendar Girl (1993),1993.0,success
tt0106519,Brian De Palma,"A Puerto Rican former convict, just released from prison, pledges to stay away from drugs and violence despite the pressure around him and lead on to a better life outside of N.Y.C.","$36,948,322",https://m.media-amazon.com/images/M/MV5BZjMxOTgzNzMtZmZlNC00YTMyLThhZDEtZjc2MTY4ZDgxNjcwXkEyXkFqcGc@._V1_SX300.jpg,144 min,66.0,7.9,431,Carlito's Way (1993),1993.0,success
tt0109439,Paul Weiland,"One year after their first adventure, Mitch Robbins and his friends discover a treasure map that belonged to their late trail guide Curly and they set out to discover its secrets.","$43,622,150",https://m.media-amazon.com/images/M/MV5BOWQ2MzVhNDUtM2Q1OS00MmU3LTg1ZWQtMzNiMmI4ZjZhMTk1XkEyXkFqcGc@._V1_SX300.jpg,116 min,43.0,5.6,432,City Slickers II: The Legend of Curly's Gold (1994),1994.0,success
tt0109443,Mick Jackson,A private eye who suffers total amnesia every twenty-four hours is deeply entangled in a complicated murder and theft case.,"$7,355,425",https://m.media-amazon.com/images/M/MV5BMTE3ZTFmOTctZDc5Zi00NGM5LWI2OGItOWFjYjZlZDEyOTU4XkEyXkFqcGc@._V1_SX300.jpg,107 min,,5.7,433,Clean Slate (1994),1994.0,success
tt0106582,Renny Harlin,"Former mountain rescuer, Gabe Walker, must rescue a group of plane crash survivors in the Rocky Mountains. However they are actually a group of violent criminals who need help to locate their missing loot from a US Treasury plane.","$84,049,211",https://m.media-amazon.com/images/M/MV5BNGJkZmZlYTYtODQ1ZC00N2JiLWIxMWYtZTE4ZDMxZjQyZTAzXkEyXkFqcGc@._V1_SX300.jpg,113 min,59.0,6.5,434,Cliffhanger (1993),1993.0,success
tt0106598,Steve Barron,Aliens with conical crania crash-land on Earth.,"$21,274,717",https://m.media-amazon.com/images/M/MV5BOTE5NDNjOWUtMDhmZi00MTA2LWEzZWEtYjUxZWYxZGEzNjU4XkEyXkFqcGc@._V1_SX300.jpg,88 min,49.0,5.5,435,Coneheads (1993),1993.0,success
tt0109456,Richard Rush,"A color-blind psychoanalyst is stalked by an unknown killer after taking over his murdered friend's therapy group, all of whom have a connection to a mysterious young woman that he begins having intense sexual encounters with.","$19,726,050",https://m.media-amazon.com/images/M/MV5BZWVmZTg3NGEtNTNmMi00ZTAyLTgzMjItOWIwMmIzZWIxODIwXkEyXkFqcGc@._V1_SX300.jpg,121 min,36.0,5.2,436,Color of Night (1994),1994.0,success
tt0109480,Michael Ritchie,"A counterfeiter with a habit of ""eliminating"" the competition moves in next door to the Robbersons. Two cops move in with the Robbersons for a stakeout.","$11,391,093",https://m.media-amazon.com/images/M/MV5BNDhlY2U0MzUtMGI0Mi00YjkxLWIxOGItM2Q0OGNkYTRmZDBkXkEyXkFqcGc@._V1_SX300.jpg,93 min,,5.2,437,Cops and Robbersons (1994),1994.0,success
tt0106673,Ivan Reitman,An uncanny Presidential lookalike named Dave is recruited by the Secret Service to become a momentary stand-in for the President of the United States.,"$63,270,710",https://m.media-amazon.com/images/M/MV5BODI4ZDFmOTYtOTk5Yy00NTY5LTk3OGUtNmJkODNlMzdkNThkXkEyXkFqcGc@._V1_SX300.jpg,110 min,76.0,6.9,440,Dave (1993),1993.0,success
tt0106677,Richard Linklater,The adventures of high school and junior high students on the last day of school in May 1976.,"$8,249,404",https://m.media-amazon.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,103 min,82.0,7.6,441,Dazed and Confused (1993),1993.0,success
tt0106697,Marco Brambilla,A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.,"$58,055,768",https://m.media-amazon.com/images/M/MV5BNWY3ZThmN2QtMzVkNS00MjczLTllNDQtOGEwN2M0ZTFkMWMzXkEyXkFqcGc@._V1_SX300.jpg,115 min,34.0,6.7,442,Demolition Man (1993),1993.0,success
tt0106834,Gus Van Sant,"Sissy Hankshaw (Uma Thurman) is born with enormous thumbs that help her hitchhiking through the U.S. from a young age. She becomes a model in advertising, and her New York agent, ""the Countess"" (Sir John Hurt), sends her to his ra...","$1,708,873",https://m.media-amazon.com/images/M/MV5BODFjYzFkNGItYTNkOS00NjdlLTgwODEtNTBjNmU1N2MzYjE2XkEyXkFqcGc@._V1_SX300.jpg,106 min,28.0,4.3,444,Even Cowgirls Get the Blues (1993),1993.0,success
tt0106873,Carl Reiner,"A cop who moonlights as a lawyer cheats on his wife, not knowing that she's cheating on him and plans to kill him for the insurance.","$7,839,327",https://m.media-amazon.com/images/M/MV5BYmZkODNiY2MtYjU2My00OTQ3LWJmNjItYjFiYzVjZWFmMjgxXkEyXkFqcGc@._V1_SX300.jpg,91 min,33.0,5.7,445,Fatal Instinct (1993),1993.0,success
tt0106881,Peter Weir,A man's personality is dramatically changed after surviving a major airline crash.,"$6,995,302",https://m.media-amazon.com/images/M/MV5BZDUxNjU1MzgtNjVmNC00NWRkLWIzNjctOTM5OTQ1OTE3Yjg5XkEyXkFqcGc@._V1_SX300.jpg,122 min,,7.1,448,Fearless (1993),1993.0,success
tt0111732,Alek Keshishian,"Convinced his thesis will have him graduate with honors from Harvard University, a stuffy student finds himself at the mercy of a homeless man's demands when he holds the papers hostage.","$20,016,254",https://m.media-amazon.com/images/M/MV5BMGJkZGJiOTUtODFlNi00NDM4LWFjNGQtODkwNmU5OWMzOWE1XkEyXkFqcGc@._V1_SX300.jpg,101 min,,6.7,450,With Honors (1994),1994.0,success
tt0106926,Steve Kloves,"Decades later, a son of a killer falls in love with a girl, whose family's horrifying murder he saw in childhood.","$9,709,451",https://m.media-amazon.com/images/M/MV5BMzE5OTlmM2QtZjlhZS00ZjE2LTg2ZDUtMGNkODQwOWNlNGJiXkEyXkFqcGc@._V1_SX300.jpg,126 min,57.0,6.2,451,Flesh and Bone (1993),1993.0,success
tt0111712,John Irvin,"In 1934, an English widow moves to Widows' Peak, Ireland. She befriends other widows and the son of one. Hostility escalates between her and an Irish spinster.","$6,243,722",https://m.media-amazon.com/images/M/MV5BZWI5MWQzMDMtY2VkMC00Mjc4LWI3NTgtNzhiZjIzNDhiZDFiXkEyXkFqcGc@._V1_SX300.jpg,101 min,,6.7,452,Widows' Peak (1994),1994.0,success
tt0106941,Barry Sonnenfeld,"Doug, a concierge at a luxury Manhattan hotel, saves all his tips toward his plan for a hotel. A potential investor seduces the girl Doug loves with false promises of leaving his wife. Doug's dilemma: hotel project or girl?","$11,146,270",https://m.media-amazon.com/images/M/MV5BYjY0ODM4NDYtMDMyZi00OTk2LWFiNDItNWU0ZTM4NGMyMjJiXkEyXkFqcGc@._V1_SX300.jpg,96 min,42.0,6.2,453,For Love or Money (1993),1993.0,success
tt0106965,Simon Wincer,"When a boy learns that a beloved killer whale is to be killed by the aquarium owners, the boy risks everything to free the whale.","$77,709,806",https://m.media-amazon.com/images/M/MV5BNjY4NDJhOTMtZmVjMC00Njk5LThjOWItMjg4NDcxMmNkODM3XkEyXkFqcGc@._V1_SX300.jpg,112 min,79.0,6.1,455,Free Willy (1993),1993.0,success
tt0109842,Boaz Yakin,"Death and violence anger a twelve-year-old drug courier, who sets his employers against each other.","$8,094,616",https://m.media-amazon.com/images/M/MV5BNDBiMGM3OWYtMmFlOS00Y2RlLTg4YzQtZTA2MTYzNzY4MGY5XkEyXkFqcGc@._V1_SX300.jpg,114 min,81.0,7.5,456,Fresh (1994),1994.0,success
tt0107004,Walter Hill,The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.,"$18,635,620",https://m.media-amazon.com/images/M/MV5BOWFjMTk3MjItZWRlNS00ZmFiLWJhMWQtNmZhMzQ4MjkxMGI1XkEyXkFqcGc@._V1_SX300.jpg,115 min,58.0,6.5,458,Geronimo: An American Legend (1993),1993.0,success
tt0109891,Howard Deutch,A thief's son cons his father into spending more time with him.,"$18,869,594",https://m.media-amazon.com/images/M/MV5BYTA0ZWY4YzctMmQ2Ni00YzZlLThhYWUtMjE5YmFkZTVmMDI1XkEyXkFqcGc@._V1_SX300.jpg,109 min,31.0,4.9,460,Getting Even with Dad (1994),1994.0,success
